,Unnamed: 0,cncode,country,year,GDP,corruption,duvol,duvol_annual,gdpGrowth,gdpPerCapita,geopoliticalRisk,governmentEffectiveness,month,negskew,negskew_annual,politicalStability,regulatoryQuality,ruleOfLaw,voiceAccountability,Unnamed: 18,uai,pdi,mas,idv,ltowvs,com,Date,lto,ivr
1112,1112,HRV,Croatia,2012,20341.4076,0.01,0.205272897,0.216504824,-2.237705463,13658.5077,,0.706691682,41,0.725455264,0.291519063,0.606891453,0.46,0.25,0.540830553,,80,73,40,33,58,0,1/1/2012,,33
1113,1113,HRV,Croatia,2013,20286.25162,0.12,0.128833636,-0.13407686,-0.548518694,13621.47249,,0.701186359,53,-0.345351879,-0.196896733,0.64266789,0.46,0.29,0.513741314,,80,73,40,33,58,0,1/1/2013,,33
1114,1114,HRV,Croatia,2014,20347.89784,0.22,0.190220817,0.051851597,-0.103868249,13662.86566,,0.692963302,65,0.676905067,0.43100291,0.619112372,0.4,0.32,0.514940262,,80,73,40,33,58,0,1/1/2014,,33
1115,1115,HRV,Croatia,2015,21016.28781,0.25,0.027723251,0.28221957,2.437139302,14111.66496,,0.513849258,77,0.715432955,0.542653895,0.590728045,0.36,0.2,0.555507064,,80,73,40,33,58,0,1/1/2015,,33
1116,1116,HRV,Croatia,2016,21900.81435,0.2,0.310612038,-0.205334227,3.483525422,14705.59203,,0.494286805,89,0.591041591,-0.582878394,0.663769484,0.36,0.41,0.52451694,,80,73,40,33,58,0,1/1/2016,,33
1117,1117,HRV,Croatia,2017,22861.1561,0.19,-0.468126416,-0.178753124,3.139195999,15350.42622,,0.571306348,101,-2.69114686,-0.594423738,0.691868603,0.42,0.33,0.511416376,,80,73,40,33,58,0,1/1/2017,,33
1118,1118,HRV,Croatia,2018,23664.14523,0.13,-0.331739255,0.031404507,2.630785623,15889.60391,,0.456918329,113,-0.863291461,-0.049786269,0.768877566,0.45,0.32,0.501964271,,80,73,40,33,58,0,1/1/2018,,33
1119,1119,HRV,Croatia,2019,,0.13,0.420398923,0.162388345,,,,0.456918329,125,1.621731915,0.502753111,0.768877566,0.45,0.32,0.501964271,,80,73,40,33,58,0,1/1/2019,,33
1120,1120,SRB,Serbia,2000,,,,,,,,,,,,,,,,,,,,,,0,1/1/2000,,
1121,1121,SRB,Serbia,2001,,,,,,,,,,,,,,,,,,,,,,0,1/1/2001,,
1122,1122,SRB,Serbia,2002,,,,,,,,,,,,,,,,,,,,,,0,1/1/2002,,
1123,1123,SRB,Serbia,2003,,,,,,,,,,,,,,,,,,,,,,0,1/1/2003,,
1124,1124,SRB,Serbia,2004,,,,,,,,,,,,,,,,,,,,,,0,1/1/2004,,
1125,1125,SRB,Serbia,2005,,,,,,,,,,,,,,,,,,,,,,0,1/1/2005,,
1126,1126,SRB,Serbia,2006,,,,,,,,,,,,,,,,,,,,,,0,1/1/2006,,
1127,1127,SRB,Serbia,2007,,,,,,,,,,,,,,,,,,,,,,0,1/1/2007,,
1128,1128,SRB,Serbia,2008,,,,,,,,,,,,,,,,,,,,,,0,1/1/2008,,
1129,1129,SRB,Serbia,2009,,,,,,,,,,,,,,,,,,,,,,0,1/1/2009,,
1130,1130,SRB,Serbia,2010,,,,,,,,,,,,,,,,,,,,,,0,1/1/2010,,
1131,1131,SRB,Serbia,2011,,,,,,,,,,,,,,,,,,,,,,0,1/1/2011,,
1132,1132,SRB,Serbia,2012,,,,,,,,,,,,,,,,,,,,,,0,1/1/2012,,
1133,1133,SRB,Serbia,2013,,,,,,,,,,,,,,,,,,,,,,0,1/1/2013,,
1134,1134,SRB,Serbia,2014,,,,,,,,,,,,,,,,,,,,,,0,1/1/2014,,
1135,1135,SRB,Serbia,2015,14345.53161,-0.27,0.615395634,0.088363754,1.776324024,6155.448359,,0.111120254,9,1.936336107,0.584822844,0.238982022,0.16,-0.12,0.231058836,,,,,,,0,1/1/2015,,
1136,1136,SRB,Serbia,2016,14902.55987,-0.32,0.306834911,-0.173763648,3.340332014,6394.460674,,0.079659455,21,1.101600703,-0.705502824,0.140153602,0.06,-0.16,0.199047953,,,,,,,0,1/1/2016,,
1137,1137,SRB,Serbia,2017,15289.10993,-0.38,-0.070480255,-0.312813225,2.049304766,6560.323396,,0.184269369,33,0.180040325,-1.264338295,0.086802572,0.01,-0.19,0.115802646,,,,,,,0,1/1/2017,,
1138,1138,SRB,Serbia,2018,16049.27905,-0.37,-0.504850219,-0.052707351,4.392237239,6886.500348,,0.111619763,45,-2.101347948,-0.07910519,0.082477368,0.01,-0.15,0.001831878,,,,,,,0,1/1/2018,,
1139,1139,SRB,Serbia,2019,,-0.37,0.748325621,-0.394780382,,,,0.111619763,57,3.09611385,-2.348946974,0.082477368,0.01,-0.15,0.001831878,,,,,,,0,1/1/2019,,
1140,1140,GHA,Ghana,2000,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2000,,72
1141,1141,GHA,Ghana,2001,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2001,,72
1142,1142,GHA,Ghana,2002,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2002,,72
1143,1143,GHA,Ghana,2003,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2003,,72
1144,1144,GHA,Ghana,2004,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2004,,72
1145,1145,GHA,Ghana,2005,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2005,,72
1146,1146,GHA,Ghana,2006,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2006,,72
1147,1147,GHA,Ghana,2007,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2007,,72
1148,1148,GHA,Ghana,2008,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2008,,72
1149,1149,GHA,Ghana,2009,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2009,,72
1150,1150,GHA,Ghana,2010,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2010,,72
1151,1151,GHA,Ghana,2011,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2011,,72
1152,1152,GHA,Ghana,2012,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2012,,72
1153,1153,GHA,Ghana,2013,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2013,,72
1154,1154,GHA,Ghana,2014,,,,,,,,,,,,,,,,,,,,,4,1,1/1/2014,,72
1155,1155,GHA,Ghana,2015,3786.960966,-0.19,-0.121523454,0.040477609,2.178206744,1624.769623,,-0.222162679,9,-1.032620054,-0.033530476,-0.032099333,-0.03,0.14,0.489929527,,,,,,4,1,1/1/2015,,72
1156,1156,GHA,Ghana,2016,3830.497662,-0.15,0.474602835,0.33372878,3.447792991,1643.448744,,-0.168310955,21,2.035109249,1.070116345,-0.130928621,-0.23,0.05,0.583605587,,,,,,4,1,1/1/2016,,72
1157,1157,GHA,Ghana,2017,4051.461892,-0.23,0.238181951,-0.694493768,8.143446549,1738.251931,,-0.109187081,33,-0.260150495,-3.259162381,0.091780789,-0.14,0.13,0.597087085,,,,,,4,1,1/1/2017,,72
1158,1158,GHA,Ghana,2018,4211.845783,-0.11,-0.602388202,-0.23911589,6.263480732,1807.063539,,-0.21027039,45,-1.310524588,-0.859825785,0.029897138,-0.08,0.07,0.57870388,,,,,,4,1,1/1/2018,,72
1159,1159,GHA,Ghana,2019,,-0.11,0.033658612,0.153161955,,,,-0.21027039,57,-0.8341049,0.496781767,0.029897138,-0.08,0.07,0.57870388,,,,,,4,1,1/1/2019,,72
1160,1160,SVN,Slovenia,2000,,,,,,,,,,,,,,,,,88,71,19,27,49,0,1/1/2000,,48
1161,1161,SVN,Slovenia,2001,,,,,,,,,,,,,,,,,88,71,19,27,49,0,1/1/2001,,48
1162,1162,SVN,Slovenia,2002,,,,,,,,,,,,,,,,,88,71,19,27,49,0,1/1/2002,,48
1163,1163,SVN,Slovenia,2003,,,,,,,,,,,,,,,,,88,71,19,27,49,0,1/1/2003,,48
1164,1164,SVN,Slovenia,2004,,,,,,,,,,,,,,,,,88,71,19,27,49,0,1/1/2004,,48
1165,1165,SVN,Slovenia,2005,,,,,,,,,,,,,,,,,88,71,19,27,49,0,1/1/2005,,48
1166,1166,SVN,Slovenia,2006,,,,,,,,,,,,,,,,,88,71,19,27,49,0,1/1/2006,,48
1167,1167,SVN,Slovenia,2007,,,,,,,,,,,,,,,,,88,71,19,27,49,0,1/1/2007,,48
1168,1168,SVN,Slovenia,2008,,,,,,,,,,,,,,,,,88,71,19,27,49,0,1/1/2008,,48
1169,1169,SVN,Slovenia,2009,28486.79536,1.06,-0.216742886,-0.122259646,-7.54843872,23299.20484,,1.154733896,5,-0.831433449,-0.328860512,0.93480581,0.92,1.08,1.055124044,,88,71,19,27,49,0,1/1/2009,,48
1170,1170,SVN,Slovenia,2010,28743.966,0.92,-0.388381388,0.053517726,1.343748476,23509.54339,,1.02644074,17,-1.319211415,-0.042535554,0.866508842,0.76,1.01,1.048638225,,88,71,19,27,49,0,1/1/2010,,48
1171,1171,SVN,Slovenia,2011,28931.38371,0.95,-0.273318103,0.06066933,0.861329049,23662.83139,,0.98951149,29,-1.367966264,-0.099534678,0.969209671,0.7,1.05,1.056918144,,88,71,19,27,49,0,1/1/2011,,48
1172,1172,SVN,Slovenia,2012,28108.66051,0.84,0.419256844,-0.051758738,-2.639438729,22989.93027,,1.031650066,41,1.652633671,0.182395893,0.935110688,0.63,1.01,0.999778092,,88,71,19,27,49,0,1/1/2012,,48
1173,1173,SVN,Slovenia,2013,27781.61008,0.73,0.178354904,-0.147700653,-1.029283831,22722.43739,,1.013162732,53,0.338562722,-0.534637061,0.88225168,0.63,1,1.00189662,,88,71,19,27,49,0,1/1/2013,,48
1174,1174,SVN,Slovenia,2014,28522.58264,0.73,-0.01494753,0.043929721,2.76815802,23328.47507,,1.005159855,65,0.815798474,0.342784044,0.965773404,0.66,1,0.956106901,,88,71,19,27,49,0,1/1/2014,,48
1175,1175,SVN,Slovenia,2015,29131.04293,0.77,0.303622668,-0.111497066,2.210081624,23826.13165,,0.972418487,77,0.364937192,-0.273238706,0.953392744,0.63,0.97,0.986826181,,88,71,19,27,49,0,1/1/2015,,48
1176,1176,SVN,Slovenia,2016,30018.44593,0.82,-0.236344055,0.032373969,3.121699782,24551.93404,,1.127258778,89,-0.57602564,0.389206219,0.990436018,0.64,1.08,1.010171175,,88,71,19,27,49,0,1/1/2016,,48
1177,1177,SVN,Slovenia,2017,31448.85391,0.81,0.427595474,-0.20218315,4.833382913,25721.85744,,1.170688272,101,1.951936611,-0.756003107,0.873203278,0.58,1.02,1.004897594,,88,71,19,27,49,0,1/1/2017,,48
1178,1178,SVN,Slovenia,2018,32728.40119,0.87,0.467390436,0.093165155,4.118217859,26768.39264,,1.125805974,113,0.990527832,-0.223162058,0.910918295,0.69,1.06,0.991061091,,88,71,19,27,49,0,1/1/2018,,48
1179,1179,SVN,Slovenia,2019,,0.87,0.030565308,-0.278166923,,,,1.125805974,125,0.289696985,-0.715247459,0.910918295,0.69,1.06,0.991061091,,88,71,19,27,49,0,1/1/2019,,48
1180,1180,KEN,Kenya,2000,,,,,,,,,,,,,,,,,,,,,,1,1/1/2000,,
1181,1181,KEN,Kenya,2001,,,,,,,,,,,,,,,,,,,,,,1,1/1/2001,,
1182,1182,KEN,Kenya,2002,,,,,,,,,,,,,,,,,,,,,,1,1/1/2002,,
1183,1183,KEN,Kenya,2003,,,,,,,,,,,,,,,,,,,,,,1,1/1/2003,,
1184,1184,KEN,Kenya,2004,,,,,,,,,,,,,,,,,,,,,,1,1/1/2004,,
1185,1185,KEN,Kenya,2005,,,,,,,,,,,,,,,,,,,,,,1,1/1/2005,,
1186,1186,KEN,Kenya,2006,,,,,,,,,,,,,,,,,,,,,,1,1/1/2006,,
1187,1187,KEN,Kenya,2007,,,,,,,,,,,,,,,,,,,,,,1,1/1/2007,,
1188,1188,KEN,Kenya,2008,,,,,,,,,,,,,,,,,,,,,,1,1/1/2008,,
1189,1189,KEN,Kenya,2009,2308.976778,-1.06,0.432577828,-0.232969537,3.306939815,902.1245459,,-0.630103111,5,1.439741117,-0.741701339,-1.425457478,-0.15,-1.01,-0.33191362,,,,,,,1,1/1/2009,,
1190,1190,KEN,Kenya,2010,2435.833736,-0.91,-0.339764982,-0.453856032,8.405699224,951.6879611,,-0.5571087,17,-1.259463512,-0.916240544,-1.165523529,-0.08,-0.94,-0.218955293,,,,,,,1,1/1/2010,,
1191,1191,KEN,Kenya,2011,2515.927471,-0.95,-0.40018262,-0.128544331,6.10826372,982.9808376,,-0.566560626,29,-0.781144087,-0.043174957,-1.244790792,-0.21,-0.9,-0.269520193,,,,,,,1,1/1/2011,,
1192,1192,KEN,Kenya,2012,2561.61018,-1.09,0.638210019,0.176647445,4.563209131,1000.829217,,-0.52325058,41,1.922947492,-0.259213062,-1.323441267,-0.3,-0.82,-0.28780365,,,,,,,1,1/1/2012,,
1193,1193,KEN,Kenya,2013,2642.101235,-1.03,-0.579551802,-0.123377257,5.878680567,1032.277327,,-0.457267225,53,-0.915819785,0.013356774,-1.166930914,-0.3,-0.71,-0.212256938,,,,,,,1,1/1/2013,,
1194,1194,KEN,Kenya,2014,2713.300271,-0.93,0.451551505,0.1916943,5.357125644,1060.095016,,-0.333343953,65,2.426323639,1.350324033,-1.282247186,-0.32,-0.42,-0.145232216,,,,,,,1,1/1/2014,,
1195,1195,KEN,Kenya,2015,2797.863584,-1.01,-0.405024954,0.241755607,5.718507131,1093.13417,,-0.301250935,77,-0.801914089,0.76771776,-1.244405627,-0.31,-0.49,-0.146001905,,,,,,,1,1/1/2015,,
1196,1196,KEN,Kenya,2016,2891.487154,-0.89,0.275038451,0.127561454,5.8789493,1129.713196,,-0.324937969,89,0.467388327,0.883757044,-1.354791045,-0.3,-0.44,-0.115443103,,,,,,,1,1/1/2016,,
1197,1197,KEN,Kenya,2017,2961.461738,-0.95,0.036371254,0.14363965,4.862538223,1157.052488,,-0.319921792,101,1.341319836,0.581608387,-1.131752372,-0.23,-0.41,-0.199417993,,,,,,,1,1/1/2017,,
1198,1198,KEN,Kenya,2018,3076.844818,-0.85,-0.949887753,0.394792476,6.319781364,1202.133023,,-0.410852253,113,-2.099276215,1.326275014,-1.164112568,-0.23,-0.41,-0.360654324,,,,,,,1,1/1/2018,,
1199,1199,KEN,Kenya,2019,,-0.85,-0.427492655,-0.129113258,,,,-0.410852253,125,-1.09330312,-0.240750942,-1.164112568,-0.23,-0.41,-0.360654324,,,,,,,1,1/1/2019,,
1200,1200,EST,Estonia,2000,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2000,,16
1201,1201,EST,Estonia,2001,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2001,,16
1202,1202,EST,Estonia,2002,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2002,,16
1203,1203,EST,Estonia,2003,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2003,,16
1204,1204,EST,Estonia,2004,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2004,,16
1205,1205,EST,Estonia,2005,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2005,,16
1206,1206,EST,Estonia,2006,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2006,,16
1207,1207,EST,Estonia,2007,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2007,,16
1208,1208,EST,Estonia,2008,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2008,,16
1209,1209,EST,Estonia,2009,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2009,,16
1210,1210,EST,Estonia,2010,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2010,,16
1211,1211,EST,Estonia,2011,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2011,,16
1212,1212,EST,Estonia,2012,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2012,,16
1213,1213,EST,Estonia,2013,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2013,,16
1214,1214,EST,Estonia,2014,,,,,,,,,,,,,,,,,60,40,30,60,82,0,1/1/2014,,16
1215,1215,EST,Estonia,2015,27409.75012,1.29,-0.294280293,-0.211015332,1.84488518,17623.03153,,1.067977548,9,-0.718186611,-0.355854123,0.620919824,1.67,1.33,1.186864018,,60,40,30,60,82,0,1/1/2015,,16
1216,1216,EST,Estonia,2016,28122.86793,1.27,0.245428276,-0.172954598,2.631567906,18081.52887,,1.090856671,21,0.56564977,-0.379204746,0.673907757,1.7,1.23,1.207984209,,60,40,30,60,82,0,1/1/2016,,16
1217,1217,EST,Estonia,2017,29703.61182,1.24,-0.192135139,-0.349353097,5.748802092,19097.86427,,1.109356642,33,-0.120180192,-1.68311698,0.649619758,1.64,1.28,1.21326673,,60,40,30,60,82,0,1/1/2017,,16
1218,1218,EST,Estonia,2018,31035.39362,1.51,-0.308706466,-0.276723726,4.761158469,19954.13011,,1.191937923,45,0.03969471,-1.038434577,0.599966824,1.56,1.24,1.212969542,,60,40,30,60,82,0,1/1/2018,,16
1219,1219,EST,Estonia,2019,,1.51,-0.946120449,0.358243987,,,,1.191937923,57,-1.4882415,0.946613699,0.599966824,1.56,1.24,1.212969542,,60,40,30,60,82,0,1/1/2019,,16
1220,1220,BHR,Bahrain,2000,,,,,,,,,,,,,,,,,,,,,,0,1/1/2000,,
1221,1221,BHR,Bahrain,2001,,,,,,,,,,,,,,,,,,,,,,0,1/1/2001,,
1222,1222,BHR,Bahrain,2002,,,,,,,,,,,,,,,,,,,,,,0,1/1/2002,,
1223,1223,BHR,Bahrain,2003,,,,,,,,,,,,,,,,,,,,,,0,1/1/2003,,
1224,1224,BHR,Bahrain,2004,,,,,,,,,,,,,,,,,,,,,,0,1/1/2004,,
1225,1225,BHR,Bahrain,2005,,,,,,,,,,,,,,,,,,,,,,0,1/1/2005,,
1226,1226,BHR,Bahrain,2006,42672.51746,0.19,-1.173853776,-0.426530226,6.467000122,21795.64147,,0.395685196,7,-5.345257967,-1.802574945,-0.366437256,0.68,0.38,-0.903966546,,,,,,,0,1/1/2006,,
1227,1227,BHR,Bahrain,2007,42754.48352,0.18,2.028380062,-0.4210251,8.293960448,21837.50689,,0.408986092,19,4.31923572,-1.412142377,-0.247196898,0.77,0.53,-0.856526554,,,,,,,0,1/1/2007,,
1228,1228,BHR,Bahrain,2008,42215.11907,0.19,0.14509083,0.192368122,6.241836482,21562.01824,,0.386812687,31,-0.041738206,0.596084278,-0.237403244,0.71,0.53,-0.868917465,,,,,,,0,1/1/2008,,
1229,1229,BHR,Bahrain,2009,40714.80173,0.19,1.386236842,0.471365102,2.540515119,20795.70819,,0.480627418,43,4.733970747,3.462165577,-0.136449441,0.69,0.52,-0.791000724,,,,,,,0,1/1/2009,,
1230,1230,BHR,Bahrain,2010,40570.7612,0.18,0.34012977,0.093897545,4.336776264,20722.13729,,0.456938028,55,0.877767361,0.789371467,-0.493476391,0.71,0.44,-0.965910077,,,,,,,0,1/1/2010,,
1231,1231,BHR,Bahrain,2011,40168.32789,0.22,0.419860049,0.201859092,1.983515012,20516.58832,,0.520667136,67,2.444650818,1.3006533,-0.950841904,0.72,0.35,-1.217316866,,,,,,,0,1/1/2011,,
1232,1232,BHR,Bahrain,2012,40967.40835,0.37,0.182421005,-0.193184136,3.728209851,20924.73089,,0.549759269,79,0.740964185,0.061796139,-1.129954934,0.69,0.26,-1.318024635,,,,,,,0,1/1/2012,,
1233,1233,BHR,Bahrain,2013,42691.10944,0.43,-0.489432909,0.08224754,5.416834514,21805.1376,,0.58878696,91,-1.733999409,0.099272058,-1.335417747,0.61,0.33,-1.317464471,,,,,,,0,1/1/2013,,
1234,1234,BHR,Bahrain,2014,43846.56855,0.28,0.213215775,0.254571033,4.350294067,22395.30603,,0.565039575,103,0.548106937,1.420515491,-0.907474875,0.71,0.41,-1.311062574,,,,,,,0,1/1/2014,,
1235,1235,BHR,Bahrain,2015,43925.72018,0.14,0.401205019,-0.000997757,2.863047304,22435.73394,,0.559800923,115,1.883647303,0.725664679,-1.073540211,0.82,0.43,-1.313066006,,,,,,,0,1/1/2015,,
1236,1236,BHR,Bahrain,2016,43731.98342,-0.02,0.031012844,-0.222207999,3.473516575,22336.77993,,0.327842772,127,-0.058095372,-1.814292378,-0.793425679,0.61,0.46,-1.372134328,,,,,,,0,1/1/2016,,
1237,1237,BHR,Bahrain,2017,43320.65614,-0.14,-0.397725578,-0.155541317,3.803522262,22126.68822,,0.193920776,139,-2.123498846,-0.632094273,-0.961425066,0.41,0.45,-1.386841416,,,,,,,0,1/1/2017,,
1238,1238,BHR,Bahrain,2018,41973.11293,-0.15,0.045974478,-0.443977485,1.776728358,21438.4099,,0.17987743,151,0.244758468,-1.805782129,-0.840442419,0.45,0.41,-1.405906916,,,,,,,0,1/1/2018,,
1239,1239,BHR,Bahrain,2019,,-0.15,-0.954203397,-0.571319723,,,,0.17987743,163,-2.083467919,-2.128130919,-0.840442419,0.45,0.41,-1.405906916,,,,,,,0,1/1/2019,,
1240,1240,BWA,Botswana,2000,,,,,,,,,,,,,,,,,,,,,,1,1/1/2000,,
1241,1241,BWA,Botswana,2001,,,,,,,,,,,,,,,,,,,,,,1,1/1/2001,,
1242,1242,BWA,Botswana,2002,,,,,,,,,,,,,,,,,,,,,,1,1/1/2002,,
1243,1243,BWA,Botswana,2003,,,,,,,,,,,,,,,,,,,,,,1,1/1/2003,,
1244,1244,BWA,Botswana,2004,,,,,,,,,,,,,,,,,,,,,,1,1/1/2004,,
1245,1245,BWA,Botswana,2005,,,,,,,,,,,,,,,,,,,,,,1,1/1/2005,,
1246,1246,BWA,Botswana,2006,,,,,,,,,,,,,,,,,,,,,,1,1/1/2006,,
1247,1247,BWA,Botswana,2007,,,,,,,,,,,,,,,,,,,,,,1,1/1/2007,,
1248,1248,BWA,Botswana,2008,,,,,,,,,,,,,,,,,,,,,,1,1/1/2008,,
1249,1249,BWA,Botswana,2009,,,,,,,,,,,,,,,,,,,,,,1,1/1/2009,,
1250,1250,BWA,Botswana,2010,,,,,,,,,,,,,,,,,,,,,,1,1/1/2010,,
1251,1251,BWA,Botswana,2011,,,,,,,,,,,,,,,,,,,,,,1,1/1/2011,,
1252,1252,BWA,Botswana,2012,,,,,,,,,,,,,,,,,,,,,,1,1/1/2012,,
1253,1253,BWA,Botswana,2013,,,,,,,,,,,,,,,,,,,,,,1,1/1/2013,,
1254,1254,BWA,Botswana,2014,,,,,,,,,,,,,,,,,,,,,,1,1/1/2014,,
1255,1255,BWA,Botswana,2015,15659.89681,0.85,0.728905181,-0.145374837,-1.697965616,7613.69841,,0.501940489,9,1.415136198,-1.093341437,1.042091846,0.44,0.6,0.440341443,,,,,,,1,1/1/2015,,
1256,1256,BWA,Botswana,2016,16037.20896,0.93,1.019980629,-0.189858352,4.303737457,7797.144122,,0.529832244,21,3.134167552,-0.454747023,0.994560003,0.53,0.53,0.394301683,,,,,,,1,1/1/2016,,
1257,1257,BWA,Botswana,2017,16165.33223,0.8,0.606215238,-0.364808571,2.907531122,7859.436483,,0.436973304,33,0.272242278,-0.867695594,1.022284746,0.46,0.52,0.387578785,,,,,,,1,1/1/2017,,
1258,1258,BWA,Botswana,2018,16518.23341,0.75,0.068472094,0.318336964,4.453584566,8031.013803,,0.333441079,45,-1.036025301,1.700068972,0.979156196,0.45,0.47,0.474740237,,,,,,,1,1/1/2018,,
1259,1259,BWA,Botswana,2019,,0.75,1.720146684,1.380113054,,,,0.333441079,57,5.328392738,3.924651273,0.979156196,0.45,0.47,0.474740237,,,,,,,1,1/1/2019,,
1260,1260,NGA,Nigeria,2000,,,,,,,,,,,,,,,,,,,,,13,1,1/1/2000,,84
1261,1261,NGA,Nigeria,2001,,,,,,,,,,,,,,,,,,,,,13,1,1/1/2001,,84
1262,1262,NGA,Nigeria,2002,,,,,,,,,,,,,,,,,,,,,13,1,1/1/2002,,84
1263,1263,NGA,Nigeria,2003,,,,,,,,,,,,,,,,,,,,,13,1,1/1/2003,,84
1264,1264,NGA,Nigeria,2004,,,,,,,,,,,,,,,,,,,,,13,1,1/1/2004,,84
1265,1265,NGA,Nigeria,2005,,,,,,,,,,,,,,,,,,,,,13,1,1/1/2005,,84
1266,1266,NGA,Nigeria,2006,,,,,,,,,,,,,,,,,,,,,13,1,1/1/2006,,84
1267,1267,NGA,Nigeria,2007,,,,,,,,,,,,,,,,,,,,,13,1,1/1/2007,,84
1268,1268,NGA,Nigeria,2008,,,,,,,,,,,,,,,,,,,,,13,1,1/1/2008,,84
1269,1269,NGA,Nigeria,2009,4835.949376,-1.03,1.73688808,-0.121309858,8.036925102,2179.989416,,-1.214643955,5,1.982603161,0.2180984,-1.99507153,-0.75,-1.15,-0.848872244,,,,,,13,1,1/1/2009,,84
1270,1270,NGA,Nigeria,2010,5085.414013,-1.05,0.153496504,-0.203279504,8.005655915,2292.445156,,-1.165138245,17,-0.994625098,-0.867928821,-2.211123228,-0.73,-1.16,-0.777086914,,,,,,13,1,1/1/2010,,84
1271,1271,NGA,Nigeria,2011,5213.837194,-1.17,-0.089658585,-0.270233703,5.307924204,2350.336824,,-1.096175432,29,-0.65783289,-0.659637102,-1.956454515,-0.68,-1.18,-0.713411033,,,,,,13,1,1/1/2011,,84
1272,1272,NGA,Nigeria,2012,5290.630106,-1.17,0.168529845,-0.53339084,4.230061175,2384.954171,,-0.99647665,41,-0.637106896,-1.753373206,-2.042073727,-0.71,-1.15,-0.70021987,,,,,,13,1,1/1/2012,,84
1273,1273,NGA,Nigeria,2013,5494.516734,-1.22,-0.474090921,0.260038511,6.671335393,2476.863878,,-0.992039919,53,-1.359791019,1.436591214,-2.088478327,-0.66,-1.11,-0.693028212,,,,,,13,1,1/1/2013,,84
1274,1274,NGA,Nigeria,2014,5687.592044,-1.27,0.408393748,0.597239612,6.309718656,2563.899969,,-1.186016917,65,1.502021129,1.765583952,-2.130276442,-0.82,-1.05,-0.586755931,,,,,,13,1,1/1/2014,,84
1275,1275,NGA,Nigeria,2015,5685.925839,-1.08,0.480966114,-0.54117602,2.652693295,2563.148864,,-0.958807588,77,1.915731473,-1.116251657,-1.925442815,-0.85,-0.96,-0.373227447,,,,,,13,1,1/1/2015,,84
1276,1276,NGA,Nigeria,2016,5448.912867,-1.03,0.077199576,0.052243224,-1.61686895,2456.306188,,-1.087536216,89,0.438936875,0.057422313,-1.877709866,-0.92,-1.02,-0.32018289,,,,,,13,1,1/1/2016,,84
1277,1277,NGA,Nigeria,2017,5351.441254,-1.08,-0.187891292,0.03443768,0.805886619,2412.367125,,-1.012331605,101,-1.687601859,-0.058875556,-1.998826861,-0.89,-0.87,-0.34084481,,,,,,13,1,1/1/2017,,84
1278,1278,NGA,Nigeria,2018,5315.823181,-1.04,-1.05825116,0.0379277,1.937268069,2396.310914,,-1.022590756,113,-2.252167902,-0.104318709,-2.192699909,-0.88,-0.88,-0.407927573,,,,,,13,1,1/1/2018,,84
1279,1279,NGA,Nigeria,2019,,-1.04,0.175317362,-0.009628445,,,,-1.022590756,125,1.02836971,0.341454462,-2.192699909,-0.88,-0.88,-0.407927573,,,,,,13,1,1/1/2019,,84
1280,1280,LTU,Lithuania,2000,,,,,,,,,,,,,,,,,,,,,82,0,1/1/2000,,16
1281,1281,LTU,Lithuania,2001,,,,,,,,,,,,,,,,,,,,,82,0,1/1/2001,,16
1282,1282,LTU,Lithuania,2002,,,,,,,,,,,,,,,,,,,,,82,0,1/1/2002,,16
1283,1283,LTU,Lithuania,2003,,,,,,,,,,,,,,,,,,,,,82,0,1/1/2003,,16
1284,1284,LTU,Lithuania,2004,,,,,,,,,,,,,,,,,,,,,82,0,1/1/2004,,16
1285,1285,LTU,Lithuania,2005,,,,,,,,,,,,,,,,,,,,,82,0,1/1/2005,,16
